REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
353698;00532888000103;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED REGIÃO DA PRODUÇÃO/RS;Cooperativa Médica;AV. PÁTRIA;1795;;SOMMER;Carazinho;RS;99500000;54;33298000;33302187;unimed@unimed303.com.br;LUIZ CARLOS COLLE THOMÉ;PRESIDENTE;5;1998-12-22
330566;68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RESENDE;Cooperativa Médica;RUA NICOLAU TARANTO;239;;COMERCIAL;Resende;RJ;27542020;24;33544477;33547472;ans@unimedresende.coop.br;JOSÉ CARLOS PIRES DE SOUZA;DIRETOR PRESIDENTE;5;1998-12-21
337871;84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RUA JOSÉ DE MELO;418;;BOSQUE;Rio Branco;AC;69908330;68;21064510;;crd.ans@unimedrb.com.br;MARCUS VINICIUS SHOITI YOMURA;PRESIDENTE;6;1998-12-21
320251;37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;UNIMED RIO VERDE;Cooperativa Médica;RUA COSTA GOMES;208;;CENTRO;Rio Verde;GO;75901050;64;21014967;21014900;juridico@unimedrv.com.br;MARCIO EMRICH CAMPOS;PRESIDENTE;5;1998-12-24
359777;24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED RONDONÓPOLIS;Cooperativa Médica;RUA RIO BRANCO;933;;CENTRO;Rondonópolis;MT;78700180;66;34392837;;diretoria@unimedrondonopolis.com.br;CRISTIANO BARBOSA QUEIROZ;Diretor Presidente;5;1998-12-24
346276;58837188000107;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica;RODOVIA JOSÉ NELSON SCHINCARIOL (RODOVIA;2500;;CANJICA;Itu;SP;13301914;11;46028800;46028809;ans@unimedsaltoitu.com.br;ARNALDO PASSAFINI NETO;DIRETOR PRESIDENTE;5;1998-12-18
319708;87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;;Cooperativa Médica;RUA GASPAR MARTINS;1482;;NOSSA SENHORA MEDIANEIRA;Santa Maria;RS;97060260;55;30286577;;unimedsm@unimedsm.com.br;ERNANI CLOVIS BULOW;PRESIDENTE;5;1998-12-22
331872;60214517000105;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;UNIMED SJC;Cooperativa Médica;AVENIDA CASSIANO RICARDO;401;10 ANDAR, ED. HYDE PARK;JARDIM AQUÁRIUS;São José dos Campos;SP;12246870;12;08007071019;21394051;delcia.araujo@unimedsjc.com.br;FÁBIO ROBERTO DA SILVA BAPTISTA;DIRETOR PRESIDENTE;5;1998-12-16
335100;45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;UNIMED SAO JOSÉ DO RIO PRETO;Cooperativa Médica;AV BADY BASSITT;3877;;VILA IMPERIAL;São José do Rio Preto;SP;15015700;17;32021111;;regulacao@unimedriopreto.com.br;MARCELO LUCIO DE LIMA ;PRESIDENTE;5;1998-12-18
416801;10414182000109;UNIMED SAÚDE E ODONTO S.A;;Medicina de Grupo;ALAMEDA MINISTRO ROCHA AZEVEDO;346;4º ANDAR;CERQUEIRA CÉSAR;São Paulo;SP;01410000;11;32659996;;compliance@segurosunimed.com.br;REMEGILDO GAVA MILANEZ;DIRETOR;1;2008-12-30
000701;04487255000181;UNIMED SEGUROS SAÚDE S/A;SEGUROS UNIMED;Seguradora Especializada em Saúde;ALAMEDA MINISTRO ROCHA AZEVEDO;346;Edifício Seguros, andares térreo ao 9º, ;CERQUEIRA CESAR;São Paulo;SP;01410901;11;32659996;32659049;compliance@segurosunimed.com.br;REMEGILDO GAVA MILANEZ;DIRETOR;1;2001-07-30
337668;13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;UNMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA CAMPO DO BRITO;1056;;SAO JOSE;Aracaju;SE;49015460;79;21078771;21078730;ccont@unimedse.coop.br;AUGUSTO CESAR SANTOS ESMERALDO;DIRETOR PRESIDENTE;3;1998-12-23
325571;87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;UNIMED SERRA GAUCHA;Cooperativa Médica;RUA MOREIRA CESAR;2400;;PIO X;Caxias do Sul;RS;95034000;54;32202000;;regulacao.ans@unimedserragaucha.com.br;ERICA ROSA SALET;DIRETOR TÉCNICO;5;1998-12-22
348295;45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOROCABA;Cooperativa Médica;Rodovia Raposo Tavares, KM 103 + 670 met;103670;KM 103 + 670 metros Lote D-2/A-2;Região Oeste ;Sorocaba;SP;18052775;15;32293884;;regulacaoans@unimedsorocaba.coop.br;GUSTAVO RIBEIRO NEVES;REPRESENTANTE;5;1998-12-18
343153;24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOUSA;Cooperativa Médica;RUA MANOEL GADELHA FILHO;37;TERREO;CENTRO;Sousa;PB;58802000;83;35221334;35224245;unimedss@uol.com.br;ANA BEATRIZ MELO GADELHA SARMENTO;PRESIDENTE;6;1998-12-21
324175;71064539000152;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE DE MINAS;Cooperativa Médica;AV. DR. BRENO SOARES MAIA;264;;BELO HORIZONTE;Passos;MG;37900110;35;35292600;35292630;unimed@unimedsudoestemg.coop.br;CLAUDIO ANTONIO FELIX DE OLIVEIRA;DIRETOR PRESIDENTE;5;1998-12-18
327468;66916305000156;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE PAULISTA;Cooperativa Médica;AV. CORONEL ACÁCIO PIEDADE;771;;CENTRO;Itapeva;SP;18400180;15;35249000;35249000;diretoria@unimedsudoestepaulista.coop.br;RODNEY LESTER ABUD;DIRETOR PRESIDENTE;5;1998-12-18
320706;32440968000125;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL CAPIXABA;Cooperativa Médica;AV FRANCISCO LACERDA DE AGUIAR;46;;GILBERTO MACHADO;Cachoeiro de Itapemirim;ES;29303300;28;21016255;21016253;secexecutiva@unimedsulcapixaba.coop.br;FERNANDO LEMGRUBER PRADO COSTA;DIRETOR PRESIDENTE;5;1998-12-16
353027;57149775000140;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL PAULISTA;Cooperativa Médica;RUA DOUTOR VIRGILIO DE REZENDE;810;;CENTRO;Itapetininga;SP;18200046;15;32757100;32757100;contato@unimedsulpaulista.coop.br;MARCOS DE ALMEIDA CUNHA;DIRETOR PRESIDENTE;5;1998-12-18
354031;45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO CARLOS;Cooperativa Médica;RUA VICENTE PELICANO;945;;AZULVILLE;São Carlos;SP;13571000;16;21077300;;ansunimedsc@unimedsaocarlos.com.br;BOLÍVAR SOARES MENDJOUD;PRESIDENTE;1;1998-12-22
323926;25329079000120;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO JOÃO DEL REI COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;AV. HERMILIO ALVES;210;;CENTRO;São João del Rei;MG;36307328;32;33728080;33712442;paulorangel@unimedsjdelrei.coop.br;PAULO CÉSAR DE ARAÚJO RANGEL;PRESIDENTE;6;1998-12-17
327638;71186886000158;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED SÃO JOÃO NEPOMUCENO;Cooperativa Médica;RUA CAPITAO BRAZ;68;;CENTRO;São João Nepomuceno;MG;36680000;;;;gerencia@unimedsjn.coop.br;RENATO DE SOUZA GOMES;DIRETOR PRESIDENTE;5;1998-12-22
370088;25471574000179;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED CIRCUITO DAS AGUAS;Cooperativa Médica;AV. ANTÔNIO JUNQUEIRA DE SOUZA;476;;CENTRO;São Lourenço;MG;37470000;35;36958522;36958529;diretoria@unimedcircuito.coop.br;MUSSE JOSÉ MATUCK;PRESIDENTE;5;1998-12-18
327352;66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO SEBASTIÃO DO PARAÍSO;Cooperativa Médica;AV. DOUTOR DELFIM MOREIRA ;1400;;CENTRO;São Sebastião do Paraíso;MG;37950000;35;35398400;;ans@unimedssp.coop.br;MATHEUS COLOMBAROLI;DIRETOR PRESIDENTE;5;1998-12-18
316881;66343559000122;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRES VALES;Cooperativa Médica;RUA ALEXANDRE MATTAR;137;;SÃO DIOGO;Teófilo Otoni;MG;39803075;33;35291100;35291100;relacionamento.ans@unimedtv.coop.br;DIONIR MARCOS SILVA DE SIQUEIRA;DIRETOR PRESIDENTE;5;1998-12-17
353353;07241136000132;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TERESINA;Cooperativa Médica;RUA SÃO JOÃO;1262;;CENTRO;Teresina;PI;64001360;;;;assuntosregulatorios@unimedteresina.com.br;NEWTON NUNES DE LIMA FILHO;PRESIDENTE;5;1998-12-21
359033;42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;AV. DR.MOACIR REZENDE;358;;CENTRO;Três Corações;MG;37410000;35;32396000;32396009;unimedtc@unimedtc.coop.br;WESLEY SEMBOLONI BITENCOURT;DIRETOR PRESIDENTE;5;1998-12-18
364070;64388812000139;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA BARÃO DA BOA ESPERANÇA;256;;CENTRO;Três Pontas;MG;37190000;35;32668000;;unimedtp@unimedtrespontas.coop.br;DÍLSON LAMAITA MIRANDA;DIRETOR PRESIDENTE;5;1998-12-18
337498;00946953000147;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS RIOS;Cooperativa Médica;RUA DR BERNARDO BELLO;63;;CENTRO;Três Rios;RJ;25804030;24;22516262;22516261;regulacao@unimedtr.coop.br;FABIO NASSER MONNERAT;DIRETOR PRESIDENTE;5;1998-12-21
354066;17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;UNIMED UBERABA LTDA.;Cooperativa Médica;RUA ALAOR PRATA;294;;CENTRO;Uberaba;MG;38015010;34;33182220;33182200;contatoans@unimeduberaba.com.br;JOAQUIM PEREIRA PAES;REPRESENTANTE;5;1998-12-17
384577;17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;UNIMED UBERLÂNDIA;Cooperativa Médica;AVENIDA JOAO PINHEIRO ;639;;CENTRO;Uberlândia;MG;38400126;34;32396900;;secretariadegovernanca@unimeduberlandia.coop.br;RICHARD CORDEIRO DE OLIVEIRA;DIRETOR SUPERINTENDENTE;5;1998-12-16
335541;92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DAS ANTAS, RS - SOC COOP DE SERVIÇOS MÉDICOS LTD;Cooperativa Médica;AV. JULIO DE CASTILHOS;135;;CENTRO;Nova Prata;RS;95320970;54;32420029;;gerencia@unimedvaledasantas.coop.br;VALMOR CAPPELLARI CUSTODIO;REPRESENTANTE;5;1998-12-22
359289;16991945000152;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;Rubens Siqueira Maia;2030;Anexo Operadora;Bairro Centro;Coronel Fabriciano;MG;35170460;31;21362287;21362201;regulatorio@unimedvaledoaco.coop.br;ERICO RAIMUNDO GUIMARAES FANTINI;DIRETOR PRESIDENTE;5;1998-12-16
337561;86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO CARANGOLA;Cooperativa Médica;PRAÇA CORONEL MAXIMIANO;33;;CENTRO;Carangola;MG;36800000;;;;gerencia@unimedcarangola.coop.br;SAULO DE OLIVEIRA PEREIRA;DIRETOR PRESIDENTE;5;1998-12-17
313211;87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DO CAÍ;Cooperativa Médica;RUA OSVALDO ARANHA;1315;;CENTRO;Montenegro;RS;95780000;51;36498900;36498900;secretariaexecutiva@unimedvaledocai.com.br;EVERTON MACHADO BOCHI;REPRESENTANTE;5;1998-12-22
302228;00747041000146;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;UNIMED VALE DO CORUMBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA 13 DE MAIO;13;;SETOR GUANABARA;Ipameri;GO;75780000;64;34911735;34911735;weslei@unimedvaledocorumba.coop.br;ALESSANDRO DE SOUZA ROSA;DIRETOR PRESIDENTE;5;1998-12-24
370975;70523899000102;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;UNIMED;Cooperativa Médica;RUA GERMANO GREVE;734;;CENTRO;Mirassol d'Oeste;MT;78280000;65;32415200;;marcia@unimedvaledojauru.com.br;TERESINHA APARECIDA NUNES DA CUNHA ;DIRETORA PRESIDENTE;5;1998-12-28
334511;01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED - INTRAFEDERATIVA DO VALE DO PARAÍBA;Cooperativa Médica;RUA VISCONDE DE PINDAMONHANGABA;100;;JARDIM BOA VISTA;Pindamonhangaba;SP;12401011;12;21262400;;diretoria@unimedvaledoparaiba.coop.br;JULIO CESAR TEIXEIRA AMADO ;DIRETOR PRESIDENTE;5;1998-12-28
308811;80525652000189;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;UNIMED VALE DO PIQUIRI;Cooperativa Médica;RUA IPIRANGA;962;;CENTRO;Palotina;PR;85950000;44;36495251;;palotina@unimedpr.com.br;SÉRGIO MOROZOWSKI;DIRETOR PRESIDENTE;5;1998-12-17
314099;02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;RUA JOSÉ CORSINO;486;W;CENTRO;Tangará da Serra;MT;78300000;65;33391000;33391000;secretaria@unimed531.coop.br;RICARDO ANTONIO GONSALES;DIRETOR PRESIDENTE;5;1998-12-28
356417;88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED (RS) VALE DO SINOS;Cooperativa Médica;RUA TUPI ;962;;CENTRO;Novo Hamburgo;RS;93320050;51;35841800;35841800;regulamentacao@vs.unimed.com.br;ADEMAR EDGAR TREIN;VICE PRESIDENTE TÉC E DE RELACIONAMENTO ;5;1998-12-21
323268;40853020000120;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO SÃO FRANCISCO ;Cooperativa Médica;RUA DO COLISEU;123;;CENTRO;Petrolina;PE;56302390;87;38667942;;unimedvsf@unimedvsf.coop.br;FRANCISCO OTAVIANO DE AMORIM VIANA;DIRETOR PRESIDENTE;5;1998-12-23
311057;01371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO URUCUIA;Cooperativa Médica;RUA RONCADOR;327;;CENTRO;Unaí;MG;38610019;38;36764804;36764804;mariajose@unimedvale.com.br;CARLOS EDUARDO VILELA BROSTEL;DIRETOR PRESIDENTE;5;1998-12-17
344729;17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;Rua Irmão Mário Esdras;200;;Vila Pinto;Varginha;MG;37010660;35;36907000;36907033;ans@unimedvarginha.coop.br;PAULO ROBERTO MAGALHÃES SWERTS;DIRETOR PRESIDENTE;5;1998-12-18
317896;71499792000139;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED VERTENTE DO CAPARAÓ;Cooperativa Médica;RUA MAESTRO FILOMENO DOS SANTOS;109;;CENTRO;Manhuaçu;MG;36900000;33;33394444;;diretoria@unimedvc.com.br;ROBSON DA SILVEIRA;DIRETOR PRESIDENTE;5;1998-12-17
342131;01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VILHENA;Cooperativa Médica;AV. CAPITÃO CASTRO;4376;PREDIO;CENTRO;Vilhena;RO;76980010;69;33162600;;nilza.bernardes@unimedvilhena.coop.br;ELCIO CARLOS ROSSI;PRESIDENTE;5;1998-12-23
357391;27578434000120;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;UNIMED VITORIA;Cooperativa Médica;AV. CESAR HILAL;700;3º E 4º ANDARES;BENTO FERREIRA;Vitória;ES;29050903;27;33344329;33253157;coans@unimedvx.com.br;FABIANO PIMENTEL PEREIRA;DIRETOR PRESIDENTE;5;1998-12-16
314587;66343534000129;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SERRAS DE MINAS;Cooperativa Médica;RUA GOMES BARBOSA;70;LOJA 02;CENTRO;Viçosa;MG;36570101;31;38914750;38914750;thiago.barroso@unimedserrasdeminas.com.br;RENATO PAIVA DEL GIÚDICE ;DIRETOR PRESIDENTE;5;1998-12-17
393321;42163881000101;UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO;UNIMED RIO COOPERATIVA DE TRABALHO MEDICO DO RJ LTDA;Cooperativa Médica;AV. AYRTON SENNA;2500;BL 01, SL 404/408, BL 03, SL 101/109, SS;BARRA DA TIJUCA;Rio de Janeiro;RJ;22775003;21;31397999;31397893;controlad@unimedrio.com.br;DENISE DE ABREU DURÃO;DIRETOR PRESIDENTE;4;1998-12-16
343731;28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;UNIMED LESTE FLUMINENSE;Cooperativa Médica;RUA DR.BORMAN;51;11º andar;CENTRO;Niterói;RJ;24020320;21;21096135;21096139;contabilans2@niteroi.unimed.com.br;LUIS GUILHERME TEIXEIRA DOS SANTOS;DIRETOR PRESIDENTE;5;1998-12-28
368555;15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica;AV GENTIL BITTENCOURT;1212;;NAZARÉ;Belém;PA;66040000;91;32024140;;uniodopa@uniodontobelem.com.br;ARIOSTO MARIA CHAVES DIAS;PRESIDENTE;5;1998-12-29
347604;69015113000167;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;RUA PADRE ANCHIETA;105;VILA PAVAN;CENTRO;Americana;SP;13465000;19;34616728;34611430;uniodontoamer@uol.com.br;SILNEY MARCOS BERALDO;PRESIDENTE;5;1998-12-17
316997;65442162000125;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE ARARAQUARA;Cooperativa odontológica;RUA VOLUNTARIOS DA PATRIA;1947;;CENTRO;Araraquara;SP;14801320;16;33321700;33037131;araraquara@uniodontoararaquara.com.br;GUSTAVO LORIA LEONI;PRESIDENTE;5;1998-12-16
350494;51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CAMPINAS;Cooperativa odontológica;AV BRASIL;200;;VILA ITAPURA;Campinas;SP;13023075;19;33224000;33224006;jsilva@uniodontocampinas.com.br;VLADIMIR BORIN PACHECO JUNIOR;PRESIDENTE;5;1998-12-16
335258;23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO DE FORTALEZA;Cooperativa odontológica;RUA  COSTA BARROS;915;;CENTRO;Fortaleza;CE;60160280;85;40095442;40095442;contabil@uniodonto-ce.com.br;MARLIO XIMENES CARLOS;DIRETOR PRESIDENTE;3;1998-12-29
361569;12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;UNIODONTO JOAO PESSOA;Cooperativa odontológica;AV. DUARTE DA SILVEIRA;541;;CENTRO;João Pessoa;PB;58013280;83;21075858;;uniodontojp@uniodontojp.com.br;TERTULIANO BRITO NETO;DIRETOR PRESIDENTE;5;1998-12-17
347795;59527440000144;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JUNDIAÍ;Cooperativa odontológica;RUA PETRONILHA ANTUNES;211;;CENTRO;Jundiaí;SP;13201080;01;148059999;148059999;gerencia@uniodontojundiai.com.br;JOSE CLOVIS TOMAZZONI DE OLIVEIRA;PRESIDENTE;5;1998-12-16
350770;82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;Cooperativa odontológica;RUA PAES LEME;956;;JARDIM AMERICA;Londrina;PR;86010610;43;33057000;33057000;claudio@uniodontolondrina.coop.br;MARCELO FANECO FONTANA;DIRETOR PRESIDENTE;5;1999-01-06
311391;23031479000129;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO MANAUS;Cooperativa odontológica;RUA LEONARDO MALCHER;598;;CENTRO;Manaus;AM;69010170;92;21260600;;atendimento@uniodontomao.com.br;MICHELE PASCHOALOTTI LEMOS;DIRETORA EXECUTIVA;6;1998-12-22
343404;37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;UNIODONTO MATO GROSSO;Cooperativa odontológica;AV. GENERAL MELLO;448;;DOM AQUINO;Cuiabá;MT;78015300;65;36176500;36176523;adm@uniodontomt.com.br;ERNESTO FARIA DE FIGUEIREDO JUNIOR;DIRETOR PRESIDENTE;3;1998-12-28
331104;02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;UNIODONTO PINDAMONHANGABA;Cooperativa odontológica;PRAÇA PADRE JOÃO FARIA FIALHO;51;;CENTRO;Pindamonhangaba;SP;12400190;12;36446000;;uniodontopinda@uniodontopinda.com.br;ACÍLIA APARECIDA CÉSAR LOURENÇO;PRESIDENTE;5;1998-12-17
336017;00172586000171;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;AVENIDA CORONEL JOSÉ SOARES MARCONDES;454;;VILA MACHADINHO;Presidente Prudente;SP;19020120;18;39017764;39017765;uniodonto@uniodontoprudente.com.br;EDUARDO MITSUO OTIAI;DIRETOR PRESIDENTE;5;1998-12-17
342203;02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;UNIODONTO ADMINISTRADORA;Cooperativa odontológica;RUA VITÓRIA;123;CASA;CENTRO;Blumenau;SC;89010250;47;30378000;30378000;cpd@uniodontosc.com.br;RUBENS RENATO WEIDGENANT;PRESIDENTE;5;1998-12-18
373109;00826676000139;UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA;UNIODONTO DE SERTAOZINHO;Cooperativa odontológica;RUA CARLOS GOMES;684;;CENTRO;Sertãozinho;SP;14160020;01;621056700;;uniodonto@uniodontosertaozinho.com.br;APARECIDO SILVIO DE SOUZA ;REPRESENTANTE;5;1998-12-16
334243;58702853000155;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;UNIODONTO SOROCABA;Cooperativa odontológica;AV. BARÃO DE TATUI;628;;J. VERGUEIRO;Sorocaba;SP;18030000;15;32349424;32349424;uniodontosor@uniodontosorocaba.com.br;RICARDO HARDER;PRESIDENTE;5;1998-12-16
313751;73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO SÃO JOSÉ DOS CAMPOS;Cooperativa odontológica;PRAÇA PRESIDENTE KENNEDY;24;;CENTRO;São José dos Campos;SP;12245730;12;32026000;39422946;uniodontosjc@uniodontosjc.com.br;SERGIO BRITO;PRESIDENTE;5;1998-12-16
314315;44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;UNIODONTO DO BRASIL;Cooperativa odontológica;RUA CORREIA DIAS ;185;;PARAÍSO;São Paulo;SP;04104000;11;59044400;;regulacao@uniodonto.coop.br;JOSÉ ALVES DE SOUZA NETO;DIRETOR PRESIDENTE;4;1998-12-17
358339;37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;UNIODONTO DO SUL GOIANO;Cooperativa odontológica;RUA RUI DE ALMEIDA;519;;CENTRO;Itumbiara;GO;75503090;64;34317146;;uniodontosulgo@yahoo.com.br;JOAO BATISTA PEREIRA MACHADO;DIRETOR PRESIDENTE;5;1998-12-17
370711;02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;RUA RESK SALIN CARONE;50;EDIF IBISA;GILBERTO MACHADO;Cachoeiro de Itapemirim;ES;29303310;28;35111500;35111500;gerencia@uniodontoes.coop.br;ADRIANO BASTOS BARBOSA;PRESIDENTE;3;1998-12-17
358436;00891689000191;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS;UNIODONTO GOIANIA;Cooperativa odontológica;RUA T-27;1115;Quadra 65, Lote 4;SETOR BUENO;Goiânia;GO;74215030;62;32549100;32549101;uniodonto@uniodontogoiania.com.br;FÁBIO ARAÚJO GONÇALVES PRUDENTE;REPRESENTANTE ;5;1998-12-17
343056;00531736000196;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JACAREÍ;Cooperativa odontológica;AVENIDA MAJOR ACÁCIO FERREIRA;670;;JD. LEONÍDIA;Jacareí;SP;12327070;12;39528859;39528859;uniodonto@uniodontojac.com.br;GLÓRIA DE FÁTIMA CHAVES;PRESIDENTE;5;1998-12-18
321125;24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;UNIODONTO MACEIO;Cooperativa odontológica;AV. SANTA RITA DE CASSIA;278;;FAROL;Maceió;AL;57051600;08;221233300;221233300;uniodonto@uniodontomaceio.com.br;JOSE ZENOU COSTA FILHO;PRESIDENTE;3;1998-12-22
