CNPJ;RAZAOSOCIAL;TRIMESTRE;ANO;REGISTRO ANS;MODALIDADEE;UF;VALOR DESPESA
71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;2;2025;347108;Cooperativa Médica;SP;7833997.669999999
71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;3;2025;347108;Cooperativa Médica;SP;12266372.9
72120124000111;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;1;2025;305421;Cooperativa odontológica;RS;784487.84
72120124000111;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;2;2025;305421;Cooperativa odontológica;RS;1659874.46
72120124000111;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;3;2025;305421;Cooperativa odontológica;RS;2613443.08
72127210000156;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;1;2025;321320;Filantropia;SP;7511771.859999999
72127210000156;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;2;2025;321320;Filantropia;SP;15652243.2
72127210000156;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;3;2025;321320;Filantropia;SP;23716505.52
72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1;2025;352519;Cooperativa Médica;RS;8191920.18
72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;2;2025;352519;Cooperativa Médica;RS;16939695.18
72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3;2025;352519;Cooperativa Médica;RS;25680668.24
72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;1;2025;404241;Autogestão;RS;6342103.039999999
72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;2;2025;404241;Autogestão;RS;12492943.99
72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;3;2025;404241;Autogestão;RS;19122574.860000003
72547623000190;SANTA CASA DE MISERICÓRDIA DE TUPÃ;1;2025;306045;Filantropia;SP;2391016.34
72547623000190;SANTA CASA DE MISERICÓRDIA DE TUPÃ;2;2025;306045;Filantropia;SP;4254057.5
72547623000190;SANTA CASA DE MISERICÓRDIA DE TUPÃ;3;2025;306045;Filantropia;SP;6517476.03
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;329886;Cooperativa Médica;SP;18898411.73
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;2;2025;329886;Cooperativa Médica;SP;40327274.269999996
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;3;2025;329886;Cooperativa Médica;SP;63116167.82000001
72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;1;2025;407569;Autogestão;SP;1699489.76
72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;2;2025;407569;Autogestão;SP;3421666.04
72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;3;2025;407569;Autogestão;SP;5078171.33
72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);1;2025;408794;Autogestão;SP;8883012.549999999
72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);2;2025;408794;Autogestão;SP;17207573.81
72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);3;2025;408794;Autogestão;SP;26910994.069999997
72957814000120;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;1;2025;330116;Filantropia;SP;12079513.59
72957814000120;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;2;2025;330116;Filantropia;SP;24960404.000000004
72957814000120;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;3;2025;330116;Filantropia;SP;38460489.78
73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;1;2025;313751;Cooperativa odontológica;SP;7561702.88
73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;2;2025;313751;Cooperativa odontológica;SP;15847531.94
73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;3;2025;313751;Cooperativa odontológica;SP;24909302.58
73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;1;2025;316873;Autogestão;MG;35062084.39
73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;2;2025;316873;Autogestão;MG;73582203.88
73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;3;2025;316873;Autogestão;MG;113864926.82
73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;1;2025;409634;Medicina de Grupo;PR;2028345.13
73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;2;2025;409634;Medicina de Grupo;PR;4725205.06
73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;3;2025;409634;Medicina de Grupo;PR;7018740.91
73809352000166;FUNDAÇÃO SAÚDE ITAÚ;1;2025;312126;Autogestão;MG;602721409.37
73809352000166;FUNDAÇÃO SAÚDE ITAÚ;2;2025;312126;Autogestão;MG;1264678319.52
73809352000166;FUNDAÇÃO SAÚDE ITAÚ;3;2025;312126;Autogestão;MG;1950144657.92
73936395000102;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;1;2025;311715;Cooperativa Médica;RS;25132431.35
73936395000102;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;2;2025;311715;Cooperativa Médica;RS;52437860.51
73936395000102;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;3;2025;311715;Cooperativa Médica;RS;83741172.77
73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;353663;Cooperativa Médica;MT;43666384.13
73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;2;2025;353663;Cooperativa Médica;MT;90220180.72
73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;3;2025;353663;Cooperativa Médica;MT;136397093.77
74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;1;2025;333051;Cooperativa Médica;SP;59323608.35
74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;2;2025;333051;Cooperativa Médica;SP;128978040.56
74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;3;2025;333051;Cooperativa Médica;SP;197863294.99
74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;1;2025;318388;Cooperativa Médica;SP;24680258.82
74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;2;2025;318388;Cooperativa Médica;SP;55245787.77
74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;3;2025;318388;Cooperativa Médica;SP;89174458.09
75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;1;2025;361615;Cooperativa Médica;PR;26725692.46
75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;2;2025;361615;Cooperativa Médica;PR;55218601.33
75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;3;2025;361615;Cooperativa Médica;PR;84212826.2
75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;1;2025;355151;Autogestão;PR;102629965.89
75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;2;2025;355151;Autogestão;PR;213090182.76999998
75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;3;2025;355151;Autogestão;PR;327079989.87
75055772000120;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;1;2025;304701;Cooperativa Médica;PR;573139176.64
75055772000120;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;2;2025;304701;Cooperativa Médica;PR;1198090518.9
75055772000120;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;3;2025;304701;Cooperativa Médica;PR;1858550111.13
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;1;2025;343269;Cooperativa Médica;PR;179176350.9
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;2;2025;343269;Cooperativa Médica;PR;366547571.37
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;3;2025;343269;Cooperativa Médica;PR;575224834.4499999
76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;1;2025;355691;Cooperativa Médica;SC;195101884.62
76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;2;2025;355691;Cooperativa Médica;SC;410432965.79
76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;3;2025;355691;Cooperativa Médica;SC;645875455.25
76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;1;2025;371254;Cooperativa Médica;PR;162637314.31
76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;2;2025;371254;Cooperativa Médica;PR;335433888.56
76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;3;2025;371254;Cooperativa Médica;PR;529557898.19
76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;1;2025;340782;Medicina de Grupo;CE;192121415.57999998
76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;2;2025;340782;Medicina de Grupo;CE;428555649.42
76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;3;2025;340782;Medicina de Grupo;CE;650089363.13
77375897000162;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;1;2025;338648;Autogestão;PR;52050438.61
77375897000162;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;2;2025;338648;Autogestão;PR;101496361.22
77375897000162;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;3;2025;338648;Autogestão;PR;159355256.19
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;1;2025;349712;Cooperativa Médica;PR;79733979.03
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;2;2025;349712;Cooperativa Médica;PR;166698921.48
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;3;2025;349712;Cooperativa Médica;PR;257006967.91
77858611000108;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;1;2025;360449;Cooperativa Médica;SC;293712488.11
77858611000108;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;2;2025;360449;Cooperativa Médica;SC;622027765.49
77858611000108;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;3;2025;360449;Cooperativa Médica;SC;973797633.6
77893469000121;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;1;2025;420930;Filantropia;PR;785823.9299999999
77893469000121;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;2;2025;420930;Filantropia;PR;883474.43
77893469000121;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;3;2025;420930;Filantropia;PR;883474.43
78044815000160;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;1;2025;322571;Cooperativa Médica;PR;29353646.3
78044815000160;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;2;2025;322571;Cooperativa Médica;PR;62266371.42
78044815000160;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;3;2025;322571;Cooperativa Médica;PR;98090086.83
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;1;2025;414026;Autogestão;PR;1944122.38
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;2;2025;414026;Autogestão;PR;3871197.36
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;3;2025;414026;Autogestão;PR;5628687.46
78339439000130;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;1;2025;312720;Cooperativa Médica;PR;243675639.48
78339439000130;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;2;2025;312720;Cooperativa Médica;PR;491683965.09000003
78339439000130;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;3;2025;312720;Cooperativa Médica;PR;770128757.34
78420783000150;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;1;2025;305227;Cooperativa Médica;PR;17543759.9
78420783000150;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;2;2025;305227;Cooperativa Médica;PR;36572993.3
78420783000150;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;3;2025;305227;Cooperativa Médica;PR;58047431.65
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;326755;Filantropia;PR;56744198.88
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;2;2025;326755;Filantropia;PR;123094465.06
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;3;2025;326755;Filantropia;PR;194205871.23
78738101000151;DENTAL UNI - COOPERATIVA ODONTOLÓGICA;1;2025;304484;Cooperativa odontológica;PR;12582775.079999998
78738101000151;DENTAL UNI - COOPERATIVA ODONTOLÓGICA;2;2025;304484;Cooperativa odontológica;PR;25107315.88
78738101000151;DENTAL UNI - COOPERATIVA ODONTOLÓGICA;3;2025;304484;Cooperativa odontológica;PR;39750189.45
78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;1;2025;371106;Cooperativa Médica;PR;46325834.08
78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;2;2025;371106;Cooperativa Médica;PR;98735098.94
78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;3;2025;371106;Cooperativa Médica;PR;161016242.29
78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;1;2025;366064;Cooperativa Médica;PR;17401426.72
78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;2;2025;366064;Cooperativa Médica;PR;36974083.660000004
78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;3;2025;366064;Cooperativa Médica;PR;57432060.96
79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;1;2025;336831;Filantropia;PR;34333309.11
79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;2;2025;336831;Filantropia;PR;72478708.13
79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;3;2025;336831;Filantropia;PR;114231511.05
79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;1;2025;356476;Autogestão;SC;35204127.12
79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;2;2025;356476;Autogestão;SC;73475065.89
79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;3;2025;356476;Autogestão;SC;115429337.80000001
80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;1;2025;358282;Cooperativa Médica;PR;13961244.91
80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;2;2025;358282;Cooperativa Médica;PR;26971878.259999998
80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;3;2025;358282;Cooperativa Médica;PR;42646462.160000004
80525652000189;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;1;2025;308811;Cooperativa Médica;PR;7165395.81
80525652000189;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;2;2025;308811;Cooperativa Médica;PR;14649919.29
80525652000189;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;3;2025;308811;Cooperativa Médica;PR;23230609.14
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;1;2025;340251;Cooperativa Médica;SC;22486988.86
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;2;2025;340251;Cooperativa Médica;SC;42243093.980000004
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;3;2025;340251;Cooperativa Médica;SC;61869864.31
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;1;2025;370681;Cooperativa Médica;PR;19292238.44
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;2;2025;370681;Cooperativa Médica;PR;39727900.67
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;3;2025;370681;Cooperativa Médica;PR;60238604.93
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;1;2025;358096;Cooperativa Médica;PR;14718938.290000001
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;2;2025;358096;Cooperativa Médica;PR;30789988.03
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;3;2025;358096;Cooperativa Médica;PR;48295621.410000004
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;1;2025;320862;Cooperativa Médica;PR;22964201.3
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;2;2025;320862;Cooperativa Médica;PR;49149364.16
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;3;2025;320862;Cooperativa Médica;PR;78578663.59
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;1;2025;370070;Cooperativa Médica;PR;84049179.56
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;2;2025;370070;Cooperativa Médica;PR;169442589.09
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;3;2025;370070;Cooperativa Médica;PR;260336351.23
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;1;2025;336858;Cooperativa Médica;PR;1969071319.0800002
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;2;2025;336858;Cooperativa Médica;PR;6642312489.48
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;3;2025;336858;Cooperativa Médica;PR;6667894921.31
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;1;2025;365777;Cooperativa Médica;PR;15902656.41
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;2;2025;365777;Cooperativa Médica;PR;32785651.56
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;3;2025;365777;Cooperativa Médica;PR;51503298.97
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;1;2025;306100;Cooperativa Médica;PR;37201656.17
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;2;2025;306100;Cooperativa Médica;PR;77914820.31
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;3;2025;306100;Cooperativa Médica;PR;121204448.99
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;1;2025;354627;Cooperativa Médica;PR;14253578224.789999
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;2;2025;354627;Cooperativa Médica;PR;14269632853.33
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;3;2025;354627;Cooperativa Médica;PR;14287667274.86
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;1;2025;350770;Cooperativa odontológica;PR;261771.16
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;2;2025;350770;Cooperativa odontológica;PR;572117.87
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;3;2025;350770;Cooperativa odontológica;PR;890065.59
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;1;2025;315265;Medicina de Grupo;PR;20968067.65
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;2;2025;315265;Medicina de Grupo;PR;44556193.31
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;3;2025;315265;Medicina de Grupo;PR;69923356.98
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;1;2025;321273;Cooperativa Médica;SC;175576687.09
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;2;2025;321273;Cooperativa Médica;SC;364557391.75
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;3;2025;321273;Cooperativa Médica;SC;560041417.88
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;1;2025;334561;Cooperativa Médica;SC;160766165.99
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;2;2025;334561;Cooperativa Médica;SC;337705037.67
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;3;2025;334561;Cooperativa Médica;SC;527965233.92
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;1;2025;315044;Autogestão;SC;57981831.519999996
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;2;2025;315044;Autogestão;SC;128549077.26
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;3;2025;315044;Autogestão;SC;198571494.03
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;329339;Cooperativa Médica;SC;81380331.33
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;2;2025;329339;Cooperativa Médica;SC;164501161.87
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;3;2025;329339;Cooperativa Médica;SC;244597436.31
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;1;2025;406554;Filantropia;PA;38013823.01
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;2;2025;406554;Filantropia;PA;63959987.0
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;3;2025;406554;Filantropia;PA;105971430.65
83506030000100;BENEFICENCIA CAMILIANA DO SUL;1;2025;318299;Filantropia;SP;65894151.870000005
83506030000100;BENEFICENCIA CAMILIANA DO SUL;2;2025;318299;Filantropia;SP;143611000.85
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;327557;Autogestão;SC;29825528.259999998
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;2;2025;327557;Autogestão;SC;59725284.41
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;3;2025;327557;Autogestão;SC;91156812.42999999
84112481000117;FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA;3;2025;313971;Cooperativa Médica;AM;33098118.55
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;1;2025;337871;Cooperativa Médica;AC;28863877.57
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;337871;Cooperativa Médica;AC;58727561.83
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;3;2025;337871;Cooperativa Médica;AC;91344865.26
84537141000138;SAMEL PLANO DE SAÚDE LTDA;1;2025;367095;Medicina de Grupo;AM;90904640.21000001
84537141000138;SAMEL PLANO DE SAÚDE LTDA;2;2025;367095;Medicina de Grupo;AM;192673379.18
84537141000138;SAMEL PLANO DE SAÚDE LTDA;3;2025;367095;Medicina de Grupo;AM;292492553.12
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;1;2025;317012;Cooperativa Médica;SC;11754767.16
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;2;2025;317012;Cooperativa Médica;SC;22945563.790000003
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;3;2025;317012;Cooperativa Médica;SC;35281822.64
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;1;2025;364860;Cooperativa Médica;SC;57039057.150000006
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;2;2025;364860;Cooperativa Médica;SC;121588066.52
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;3;2025;364860;Cooperativa Médica;SC;191726028.58
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;1;2025;318213;Cooperativa Médica;SC;20292294.82
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;2;2025;318213;Cooperativa Médica;SC;43825455.379999995
